author,gutenberg_id,title
"Conrad, Joseph ",494,To-morrow
"Conrad, Joseph ",56809,Turgenev: A Study
"Conrad, Joseph ",1055,'Twixt Land & Sea: Tales
"Conrad, Joseph ",1142,Typhoon
"Conrad, Joseph ",2480,Under Western Eyes
"Conrad, Joseph ",6378,Victory: An Island Tale
"Conrad, Joseph ",1053,Within the Tides: Tales
"Conrad, Joseph ",525,"Youth, a Narrative"
"Verne, Jules ",33516,Abandoned
"Verne, Jules ",11263,"The Adventures of a Special Correspondent Among the Various Races and Countries of Central AsiaBeing the Exploits and Experiences of Claudius Bombarnac of ""The Twentieth Century"""
"Verne, Jules ",16457,All Around the Moon
"Verne, Jules ",10339,An Antarctic Mystery
"Verne, Jules ",103,Around the World in Eighty Days
"Verne, Jules ",2154,Around the World in Eighty Days. Junior Deluxe Edition
"Verne, Jules ",8992,The Blockade Runners
"Verne, Jules ",25784,"Celebrated Travels and Travellers, Part 2.The Great Navigators of the Eighteenth Century"
"Verne, Jules ",26658,"Celebrated Travels and Travellers, Part 3.The Great Explorers of the Nineteenth Century"
"Verne, Jules ",12051,Dick Sand: A Captain at Fifteen
"Verne, Jules ",9150,"Dick Sands, the Boy Captain"
"Verne, Jules ",3091,Eight Hundred Leagues on the Amazon
"Verne, Jules ",22759,The English at the North PolePart I of the Adventures of Captain Hatteras
"Verne, Jules ",11556,Facing the Flag
"Verne, Jules ",9618,The Field of IcePart II of the Adventures of Captain Hatteras
"Verne, Jules ",3526,"Five Weeks in a BalloonOr, Journeys and Discoveries in Africa by Three Englishmen"
"Verne, Jules ",83,"From the Earth to the Moon; and, Round the Moon"
"Verne, Jules ",8991,"The Fur Country: Or, Seventy Degrees North Latitude"
"Verne, Jules ",23489,Godfrey Morgan: A Californian Mystery
"Verne, Jules ",58835,Index of the Project Gutenberg Works of Jules Verne
"Verne, Jules ",46597,In Search of the CastawaysA Romantic Narrative of the Loss of Captain Grant of the Brig Britannia and of the Adventures of His Children and Friends in His Discovery and Rescue
"Verne, Jules ",2083,"In Search of the Castaways; Or, The Children of Captain Grant"
"Verne, Jules ",19362,In the Year 2889
"Verne, Jules ",3748,A Journey into the Interior of the Earth
"Verne, Jules ",3809,The Master of the World
"Verne, Jules ",1842,"Michael Strogoff; Or, The Courier of the Czar"
"Verne, Jules ",12901,The Moon-Voyage
"Verne, Jules ",1268,The Mysterious Island
"Verne, Jules ",1353,Off on a Comet! a Journey through Planetary Space
"Verne, Jules ",27894,The Pearl of Lima: A Story of True Love
"Verne, Jules ",3808,Robur the Conqueror
"Verne, Jules ",32972,Round the World in Eighty Days
"Verne, Jules ",21489,The Secret of the Island
"Verne, Jules ",1698,The Survivors of the Chancellor
"Verne, Jules ",1652,"The Survivors of the Chancellor: Diary of J.R. Kazallon, Passenger"
"Verne, Jules ",13527,"Ticket No. ""9672"""
"Verne, Jules ",2488,Twenty Thousand Leagues Under the Seas: An Underwater Tour of the World
"Verne, Jules ",1355,"The Underground City; Or, The Black Indies(Sometimes Called The Child of the Cavern)"
"Verne, Jules ",16085,A Voyage in a Balloon
"Verne, Jules ",16344,"The Waif of the ""Cynthia"""
"Verne, Jules ",28657,"A Winter Amid the Ice, and Other Thrilling Stories"
"Burroughs, Edgar Rice ",123,At the Earth's Core
"Burroughs, Edgar Rice ",545,At the Earth's Core
"Burroughs, Edgar Rice ",85,The Beasts of Tarzan
"Burroughs, Edgar Rice ",1153,The Chessmen of Mars
"Burroughs, Edgar Rice ",3475,The Efficiency Expert
"Burroughs, Edgar Rice ",29405,The Gods of Mars
"Burroughs, Edgar Rice ",64,The Gods of Mars
"Burroughs, Edgar Rice ",58904,Index of the Project Gutenberg Works of Edgar Rice Burroughs
"Burroughs, Edgar Rice ",106,Jungle Tales of Tarzan
"Burroughs, Edgar Rice ",551,The Land That Time Forgot
"Burroughs, Edgar Rice ",149,The Lost Continent
"Burroughs, Edgar Rice ",364,The Mad King
"Burroughs, Edgar Rice ",96,The Monster Men
"Burroughs, Edgar Rice ",59752,The Moon Maid
"Burroughs, Edgar Rice ",331,The Mucker
"Burroughs, Edgar Rice ",363,The Oakdale Affair
"Burroughs, Edgar Rice ",369,The Outlaw of Torn
"Burroughs, Edgar Rice ",553,Out of Time's Abyss
"Burroughs, Edgar Rice ",605,Pellucidar
"Burroughs, Edgar Rice ",552,The People That Time Forgot
"Burroughs, Edgar Rice ",62,A Princess of Mars
"Burroughs, Edgar Rice ",81,The Return of Tarzan
"Burroughs, Edgar Rice ",90,The Son of Tarzan
"Burroughs, Edgar Rice ",58874,Tarzan and the Golden Lion
"Burroughs, Edgar Rice ",92,Tarzan and the Jewels of Opar
"Burroughs, Edgar Rice ",78,Tarzan of the Apes
"Burroughs, Edgar Rice ",2020,Tarzan the Terrible
"Burroughs, Edgar Rice ",1401,Tarzan the Untamed
"Burroughs, Edgar Rice ",72,"Thuvia, Maid of Mars"
"Burroughs, Edgar Rice ",68,Warlord of Mars
"Chekhov, Anton Pavlovich ",13437,Best Russian Short Stories
"Chekhov, Anton Pavlovich ",55283,"The Bet, and other stories"
"Chekhov, Anton Pavlovich ",13419,The Bishop and Other Stories
"Chekhov, Anton Pavlovich ",55307,"The Black Monk, and Other Stories"
"Chekhov, Anton Pavlovich ",13418,The Chorus Girl and Other Stories
"Chekhov, Anton Pavlovich ",13417,The Cook's Wedding and Other Stories
"Chekhov, Anton Pavlovich ",13416,The Darling and Other Stories
"Chekhov, Anton Pavlovich ",13505,The Duel and Other Stories
"Chekhov, Anton Pavlovich ",27411,The House with the Mezzanine and Other Stories
"Chekhov, Anton Pavlovich ",1755,Ivanoff: A Play
"Chekhov, Anton Pavlovich ",13415,The Lady with the Dog and Other Stories
"Chekhov, Anton Pavlovich ",6408,Letters of Anton Chekhov to His Family and Friends
"Chekhov, Anton Pavlovich ",1552,The Lock and Key Library: The Most Interesting Stories of All Nations: North Europe — Russian — Swedish — Danish — Hungarian
"Chekhov, Anton Pavlovich ",13414,Love and Other Stories
"Chekhov, Anton Pavlovich ",12494,Note-Book of Anton Chekhov
"Chekhov, Anton Pavlovich ",13413,The Party and Other Stories
"Chekhov, Anton Pavlovich ",7986,"Plays by Anton Chekhov, Second Series"
"Chekhov, Anton Pavlovich ",57333,Project Gutenberg Compilation of 233 Short Stories of Chekhov
"Chekhov, Anton Pavlovich ",13412,The Schoolmaster and Other Stories
"Chekhov, Anton Pavlovich ",1732,"The Schoolmistress, and Other Stories"
"Chekhov, Anton Pavlovich ",1754,The Sea-Gull
"Chekhov, Anton Pavlovich ",23055,The Slanderer1901
"Chekhov, Anton Pavlovich ",1753,Swan Song
"Chekhov, Anton Pavlovich ",1756,Uncle Vanya: Scenes from Country Life in Four Acts
"Chekhov, Anton Pavlovich ",1883,"The Wife, and Other Stories"
"Chekhov, Anton Pavlovich ",1944,"The Witch, and Other Stories"
"Hawthorne, Nathaniel ",8429,The Ancestral Footstep
"Hawthorne, Nathaniel ",9237,A Bell's Biography
"Hawthorne, Nathaniel ",9216,Beneath an Umbrella
"Hawthorne, Nathaniel ",9245,"Biographical Sketches(From: ""Fanshawe and Other Pieces"")"
"Hawthorne, Nathaniel ",9254,"Biographical Stories(From: ""True Stories of History and Biography"")"
"Hawthorne, Nathaniel ",2081,The Blithedale Romance
"Hawthorne, Nathaniel ",9250,A Book of Autographs
"Hawthorne, Nathaniel ",9253,"""Browne's Folly""(From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")"
"Hawthorne, Nathaniel ",9224,Buds and Bird Voices
"Hawthorne, Nathaniel ",9215,Chippings with a Chisel
"Hawthorne, Nathaniel ",9228,The Christmas Banquet
"Hawthorne, Nathaniel ",7183,Doctor Grimshawe's Secret — a Romance
"Hawthorne, Nathaniel ",7119,The Dolliver Romance
"Hawthorne, Nathaniel ",9249,"Dr. Bullivant(From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")"
"Hawthorne, Nathaniel ",9231,Earth's Holocaust
"Hawthorne, Nathaniel ",9219,Edward Fane's Rosebud
"Hawthorne, Nathaniel ",9208,Fancy's Show-Box
"Hawthorne, Nathaniel ",7085,Fanshawe
"Hawthorne, Nathaniel ",9223,Fire Worship
"Hawthorne, Nathaniel ",9218,Footprints on the Sea-Shore
"Hawthorne, Nathaniel ",9247,"Fragments from the Journal of a Solitary Man(From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")"
"Hawthorne, Nathaniel ",9255,"The Gorgon's Head(From: ""A Wonder-Book for Girls and Boys"")"
"Hawthorne, Nathaniel ",10135,"The Great English Short-Story Writers, Volume 1"
"Hawthorne, Nathaniel ",1916,"The Great Stone Face, and Other Tales of the White Mountains"
"Hawthorne, Nathaniel ",9226,The Hall of Fantasy
"Hawthorne, Nathaniel ",9209,The Haunted Mind
"Hawthorne, Nathaniel ",77,The House of the Seven Gables
"Hawthorne, Nathaniel ",59280,Index of the Project Gutenberg Works of Nathaniel Hawthorne
"Hawthorne, Nathaniel ",9229,The Intelligence Office
"Hawthorne, Nathaniel ",9241,"John Inglefield's Thanksgiving(From: ""The Snow Image and Other Twice-Told Tales"")"
"Hawthorne, Nathaniel ",7937,"Journal of an African CruiserComprising Sketches of the Canaries, the Cape De Verds, Liberia, Madeira, Sierra Leone, and Other Places of Interest on the West Coast of Africa"
"Hawthorne, Nathaniel ",9217,The Lily's Quest
"Hawthorne, Nathaniel ",9202,Little Annie's Ramble
"Hawthorne, Nathaniel ",9244,"Little Daffydowndilly(From: ""The Snow Image and Other Twice-Told Tales"")"
"Hawthorne, Nathaniel ",2043,The Lock and Key Library: The most interesting stories of all nations: American
"Hawthorne, Nathaniel ",41309,"Love Letters of Nathaniel Hawthorne, Volume 1"
"Hawthorne, Nathaniel ",41368,"Love Letters of Nathaniel Hawthorne, Volume 2"
"Hawthorne, Nathaniel ",9236,"Main Street(From: ""The Snow Image and Other Twice-Told Tales"")"
"Hawthorne, Nathaniel ",9240,"The Man of Adamant(From: ""The Snow Image and Other Twice-Told Tales"")"
"Hawthorne, Nathaniel ",2181,"The Marble Faun; Or, The Romance of Monte Beni - Volume 1"
"Hawthorne, Nathaniel ",2182,"The Marble Faun; Or, The Romance of Monte Beni - Volume 2"
"Hawthorne, Nathaniel ",9258,"The Miraculous Pitcher(From: ""A Wonder-Book for Girls and Boys"")"
"Hawthorne, Nathaniel ",9225,Monsieur du Miroir
"Hawthorne, Nathaniel ",512,"Mosses from an Old Manse, and Other Stories"
"Hawthorne, Nathaniel ",39716,Nathaniel Hawthorne
"Hawthorne, Nathaniel ",9227,The New Adam and Eve
"Hawthorne, Nathaniel ",9234,The Old Apple Dealer
"Hawthorne, Nathaniel ",9221,The Old Manse
"Hawthorne, Nathaniel ",9239,"Old News(From: ""The Snow Image and Other Twice-Told Tales"")"
"Hawthorne, Nathaniel ",9242,"Old Ticonderoga, a Picture of the Past(From: ""The Snow Image and Other Twice-Told Tales"")"
"Hawthorne, Nathaniel ",9251,"An Old Woman's Tale(From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")"
"Hawthorne, Nathaniel ",9248,"Other Tales and Sketches(From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")"
"Hawthorne, Nathaniel ",8090,Our Old Home: A Series of English Sketches
"Hawthorne, Nathaniel ",37625,"Our Old Home, Vol. 2Annotated with Passages from the Author's Notebook"
"Hawthorne, Nathaniel ",40196,The Oxford Book of American Essays
"Hawthorne, Nathaniel ",9256,"The Paradise of Children(From: ""A Wonder-Book for Girls and Boys"")"
"Hawthorne, Nathaniel ",9232,Passages from a Relinquished Work
"Hawthorne, Nathaniel ",8088,"Passages from the American Notebooks, Volume 1"
"Hawthorne, Nathaniel ",8089,"Passages from the American Notebooks, Volume 2."
"Hawthorne, Nathaniel ",7878,"Passages from the English Notebooks, Complete"
"Hawthorne, Nathaniel ",7876,"Passages from the English Notebooks, Volume 1."
"Hawthorne, Nathaniel ",7877,"Passages from the English Notebooks, Volume 2."
"Hawthorne, Nathaniel ",7881,"Passages from the French and Italian Notebooks, Complete"
"Hawthorne, Nathaniel ",7879,"Passages from the French and Italian Notebooks, Volume 1."
"Hawthorne, Nathaniel ",7880,"Passages from the French and Italian Notebooks, Volume 2."
"Hawthorne, Nathaniel ",9204,The Prophetic Pictures
"Hawthorne, Nathaniel ",9230,P.'s Correspondence
"Hawthorne, Nathaniel ",9203,A Rill from the Town Pump
"Hawthorne, Nathaniel ",25344,The Scarlet Letter
"Hawthorne, Nathaniel ",33,The Scarlet Letter
"Hawthorne, Nathaniel ",31112,The Scarlet Stigma: A Drama in Four Acts
"Hawthorne, Nathaniel ",9222,A Select Party
"Hawthorne, Nathaniel ",9213,The Seven Vagabonds
"Hawthorne, Nathaniel ",12732,Short-Stories
"Hawthorne, Nathaniel ",21964,The Short-story
"Hawthorne, Nathaniel ",9205,Sights from a Steeple
"Hawthorne, Nathaniel ",9211,The Sister Years
"Hawthorne, Nathaniel ",8091,Sketches and Studies
"Hawthorne, Nathaniel ",9233,Sketches from Memory
"Hawthorne, Nathaniel ",9246,"Sketches from Memory(From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")"
"Hawthorne, Nathaniel ",9212,Snow Flakes
"Hawthorne, Nathaniel ",513,The Snow Image
"Hawthorne, Nathaniel ",30376,The Snow-ImageA Childish Miracle
"Hawthorne, Nathaniel ",9201,Sunday at Home
"Hawthorne, Nathaniel ",9238,"Sylph Etherege(From: ""The Snow Image and Other Twice-Told Tales"")"
"Hawthorne, Nathaniel ",51995,Tanglewood Tales
"Hawthorne, Nathaniel ",976,Tanglewood Tales
"Hawthorne, Nathaniel ",9220,The Threefold Destiny
"Hawthorne, Nathaniel ",9257,"The Three Golden Apples(From: ""A Wonder-Book for Girls and Boys"")"
"Hawthorne, Nathaniel ",9252,"Time's Portraiture(From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")"
"Hawthorne, Nathaniel ",9206,The Toll Gatherer's Day
"Hawthorne, Nathaniel ",15697,True Stories of History and Biography
"Hawthorne, Nathaniel ",508,Twice-Told Tales
"Hawthorne, Nathaniel ",9210,The Village Uncle
"Hawthorne, Nathaniel ",9235,A Virtuoso's Collection
"Hawthorne, Nathaniel ",9207,The Vision of the Fountain
"Hawthorne, Nathaniel ",9214,The White Old Maid
"Hawthorne, Nathaniel ",1926,"The Whole History of Grandfather's ChairOr, True Stories from New England History, 1620-1808"
"Hawthorne, Nathaniel ",9243,"The Wives of the Dead(From: ""The Snow Image and Other Twice-Told Tales"")"
